date;service;gare_depart;gare_arrivee;duree_moyenne;nb_train_prevu;nb_annulation;commentaire_annulation;nb_train_depart_retard;retard_moyen_depart;retard_moyen_tous_trains_depart;commentaire_retards_depart;nb_train_retard_arrivee;retard_moyen_arrivee;retard_moyen_tous_trains_arrivee;commentaires_retard_arrivee;nb_train_retard_sup_15;retard_moyen_trains_retard_sup15;nb_train_retard_sup_30;nb_train_retard_sup_60;prct_cause_externe;prct_cause_infra;prct_cause_gestion_trafic;prct_cause_materiel_roulant;prct_cause_gestion_gare;prct_cause_prise_en_charge_voyageurs
2020-05;National;MONTPELLIER;PARIS LYON;208;129;15;;105;4.748095238;4.350730994;;11;44.23333333;3.331725146;;11;44.23333333;7;4;9.090909091;72.72727273;0.0;9.090909091;9.090909091;0.0
2020-05;National;PARIS LYON;MULHOUSE VILLE;177;96;15;;29;2.55;0.542798354;;3;67.16666667;3.031069959;;3;67.16666667;2;1;33.33333333;33.33333333;0.0;33.33333333;0.0;0.0
2020-05;National;VALENCE ALIXAN TGV;PARIS LYON;135;152;22;;99;6.39983165;4.785512821;;15;36.16555556;3.413974359;;12;41.83055556;7;4;6.666666667;53.33333333;0.0;33.33333333;6.666666667;0.0
2020-05;International;PARIS EST;STUTTGART;153;6;5;;1;0.116666667;0.116666667;;0;0.0;-1.05;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;International;ITALIE;PARIS LYON;381;25;4;;18;2.686111111;2.205555556;;1;17.38333333;0.525396825;;1;17.38333333;0;0;0.0;0.0;100.0;0.0;0.0;0.0
2020-05;International;PARIS LYON;LAUSANNE;174;20;7;;6;3.633333333;1.498717949;;3;35.82222222;10.18076923;;3;35.82222222;3;0;50.0;50.0;0.0;0.0;0.0;0.0
2020-05;International;MADRID;MARSEILLE ST CHARLES;0;0;1;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;LE MANS;60;227;29;;149;1.9450783;1.348905724;;14;32.725;1.455892256;;9;45.80555556;5;3;14.28571429;42.85714286;21.42857143;14.28571429;7.142857143;0.0
2020-05;National;NANTES;PARIS MONTPARNASSE;141;243;35;;113;3.714306785;1.749519231;;29;25.32126437;4.543429487;;20;30.97936508;6;1;10.71428571;71.42857143;3.571428571;14.28571429;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;QUIMPER;225;71;18;;46;1.156521739;0.935849057;;2;17.25;1.245283019;;2;17.25;0;0;0.0;50.0;0.0;50.0;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;RENNES;106;306;60;;191;1.780453752;0.651355014;;14;36.00952381;0.805758808;;12;39.79861111;8;3;0.0;57.14285714;14.28571429;21.42857143;7.142857143;0.0
2020-05;National;RENNES;PARIS MONTPARNASSE;102;256;49;;121;3.151928375;1.734863124;;12;23.21527778;-1.006280193;;6;34.13611111;3;0;25.0;33.33333333;8.333333333;33.33333333;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;65;175;29;;117;1.469088319;1.088013699;;12;42.54027778;2.297260274;;7;67.9;7;3;0.0;54.54545455;9.090909091;36.36363636;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;TOURS;77;48;9;;29;1.986781609;1.374358974;;1;37.35;1.781196581;;1;37.35;1;0;0.0;0.0;0.0;100.0;0.0;0.0
2020-05;National;TOURS;PARIS MONTPARNASSE;82;25;10;;7;3.097619048;1.276666667;;1;14.66666667;-1.696666667;;0;0.0;0;0;0.0;0.0;0.0;100.0;0.0;0.0
2020-05;National;PARIS EST;METZ;84;113;23;;85;3.263137255;3.070185185;;19;29.86052632;7.047962963;;7;67.06666667;5;2;13.33333333;20.0;26.66666667;26.66666667;6.666666667;6.666666667
2020-05;National;PARIS EST;NANCY;97;86;22;;63;2.63015873;2.584114583;;5;27.1;0.986458333;;5;27.1;1;0;20.0;20.0;20.0;20.0;20.0;0.0
2020-05;National;PARIS EST;STRASBOURG;151;155;30;;107;1.963395639;1.651066667;;8;79.21666667;3.3444;;7;88.86428571;4;3;37.5;25.0;25.0;12.5;0.0;0.0
2020-05;National;DOUAI;PARIS NORD;75;33;12;;20;1.279166667;1.204761905;;4;7.016666667;1.111904762;;0;0.0;0;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-05;National;DUNKERQUE;PARIS NORD;127;70;15;;0;0.0;0.0;;2;23.06666667;1.182424242;;2;23.06666667;0;0;0.0;50.0;50.0;0.0;0.0;0.0
2020-05;National;PARIS NORD;LILLE;66;327;42;;273;1.278327228;1.214269006;;42;17.96626984;3.274444444;;12;41.93055556;2;1;5.263157895;60.52631579;15.78947368;0.0;18.42105263;0.0
2020-05;National;MARSEILLE ST CHARLES;TOURCOING;0;0;1;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;MARNE LA VALLEE;LYON PART DIEU;115;99;22;;75;4.760888889;4.636796537;;9;22.90925926;4.775108225;;6;28.9;1;1;14.28571429;42.85714286;0.0;42.85714286;0.0;0.0
2020-05;National;PARIS LYON;LYON PART DIEU;124;247;29;;56;1.963095238;-0.268348624;;8;23.81458333;0.000688073;;6;28.21388889;2;0;14.28571429;57.14285714;0.0;14.28571429;0.0;14.28571429
2020-05;National;PARIS LYON;MONTPELLIER;212;126;13;;18;3.255555556;0.032153392;;4;39.38333333;0.051474926;;4;39.38333333;1;1;25.0;75.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS LYON;NICE VILLE;358;57;11;;10;4.145;0.448550725;;2;41.35833333;1.708695652;;2;41.35833333;2;0;0.0;50.0;50.0;0.0;0.0;0.0
2020-05;National;LYON PART DIEU;MARSEILLE ST CHARLES;109;110;23;;75;4.535555556;3.875670498;;7;38.73095238;5.934099617;;8;51.21428571;4;2;28.57142857;28.57142857;14.28571429;0.0;28.57142857;0.0
2020-05;National;LYON PART DIEU;MONTPELLIER;116;68;14;;36;4.363888889;2.816358025;;4;14.04583333;0.55154321;;2;16.28333333;0;0;0.0;0.0;25.0;75.0;0.0;0.0
2020-05;International;GENEVE;PARIS LYON;186;43;9;;30;6.97;6.131862745;;2;77.71666667;3.145588235;;2;77.71666667;1;1;0.0;100.0;0.0;0.0;0.0;0.0
2020-05;International;PARIS LYON;ITALIE;409;23;4;;9;53.29074074;25.04385965;;6;33.16666667;11.61578947;;6;33.16666667;3;0;66.66666667;0.0;0.0;33.33333333;0.0;0.0
2020-05;International;ZURICH;PARIS LYON;173;27;7;;19;2.623684211;2.456666667;;0;0.0;2.876666667;;2;31.83333333;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;97;195;25;;124;3.102150538;2.135196078;;27;25.82407407;6.958431373;;17;34.23137255;7;2;11.53846154;61.53846154;7.692307692;15.38461538;3.846153846;0.0
2020-05;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;145;325;55;;220;2.131212121;1.648703704;;36;26.24583333;4.363333333;;23;43.51014493;10;6;12.12121212;63.63636364;9.090909091;12.12121212;3.03030303;0.0
2020-05;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;143;301;49;;111;4.492342342;1.763492063;;28;33.61666667;1.776256614;;22;39.23863636;8;3;25.0;53.57142857;3.571428571;14.28571429;0.0;3.571428571
2020-05;National;PARIS MONTPARNASSE;BREST;234;106;18;;72;1.577546296;0.328977273;;1;54.0;-0.556818182;;1;54.0;1;0;0.0;0.0;100.0;0.0;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;TOULOUSE MATABIAU;269;63;10;;42;2.675396825;2.040251572;;8;38.50416667;5.75754717;;8;38.50416667;3;1;50.0;37.5;0.0;0.0;12.5;0.0
2020-05;National;METZ;PARIS EST;87;109;21;;55;2.987575758;1.783333333;;10;21.625;3.130113636;;6;30.16944444;2;0;20.0;40.0;10.0;10.0;10.0;10.0
2020-05;National;PARIS EST;REIMS;46;87;15;;67;1.412686567;1.306018519;;1;20.65;0.426851852;;1;20.65;0;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-05;National;STRASBOURG;PARIS EST;149;138;34;;79;1.82742616;1.335897436;;7;48.78809524;1.652083333;;5;63.15;2;2;28.57142857;28.57142857;14.28571429;14.28571429;14.28571429;0.0
2020-05;National;ARRAS;PARIS NORD;53;147;38;;76;2.06995614;1.368807339;;33;9.892424242;3.079051988;;5;20.62;0;0;3.225806452;83.87096774;3.225806452;3.225806452;6.451612903;0.0
2020-05;National;LYON PART DIEU;MARNE LA VALLEE;118;83;19;;54;4.921604938;4.13046875;;5;22.97333333;5.451302083;;5;34.08888889;3;0;0.0;60.0;0.0;0.0;20.0;20.0
2020-05;National;MARNE LA VALLEE;MARSEILLE ST CHARLES;220;76;14;;50;1.208666667;0.903763441;;1;77.26666667;4.700806452;;1;89.66666667;3;1;100.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS LYON;ANNECY;226;31;7;;8;0.464583333;-0.138888889;;0;0.0;3.416666667;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;ANNECY;PARIS LYON;224;17;7;;0;0.0;0.0;;0;0.0;0.106666667;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;GRENOBLE;PARIS LYON;183;54;10;;6;1.652777778;0.225378788;;3;83.77777778;4.048863636;;3;83.77777778;2;1;33.33333333;33.33333333;0.0;33.33333333;0.0;0.0
2020-05;National;MULHOUSE VILLE;PARIS LYON;178;94;13;;46;4.474637681;2.344238683;;9;20.9537037;3.229835391;;6;25.44444444;1;0;11.11111111;33.33333333;22.22222222;11.11111111;11.11111111;11.11111111
2020-05;National;NICE VILLE;PARIS LYON;365;60;10;;37;1.295495495;0.834333333;;2;29.6;-0.513666667;;2;29.6;1;0;100.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;PERPIGNAN;PARIS LYON;316;32;14;;9;5.066666667;2.397222222;;1;18.16666667;0.802777778;;1;18.16666667;0;0;100.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS LYON;TOULON;242;66;16;;11;3.833333333;0.386;;3;35.56111111;5.174;;3;35.56111111;1;0;0.0;33.33333333;33.33333333;0.0;0.0;33.33333333
2020-05;National;TOULON;PARIS LYON;251;64;12;;39;2.891025641;2.055769231;;2;29.6;-0.457051282;;2;29.6;1;0;100.0;0.0;0.0;0.0;0.0;0.0
2020-05;International;PARIS EST;FRANCFORT;185;27;7;;13;9.869230769;6.256666667;;5;38.75333333;12.545;;5;38.75333333;2;1;40.0;0.0;40.0;0.0;20.0;0.0
2020-05;National;BREST;PARIS MONTPARNASSE;235;107;14;;67;2.182835821;1.571863799;;3;41.20555556;-1.131899642;;3;41.20555556;2;0;0.0;33.33333333;0.0;66.66666667;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;LA ROCHELLE VILLE;180;107;14;;70;1.925238095;1.320250896;;9;35.88888889;4.14516129;;5;55.2;5;2;0.0;62.5;12.5;25.0;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;LAVAL;86;137;17;;89;2.001123596;1.366666667;;11;28.48030303;2.320833333;;9;32.62592593;4;1;0.0;63.63636364;9.090909091;18.18181818;9.090909091;0.0
2020-05;National;LAVAL;PARIS MONTPARNASSE;90;77;14;;35;2.759047619;1.440740741;;4;13.74166667;-1.397089947;;2;20.03333333;0;0;0.0;50.0;25.0;25.0;0.0;0.0
2020-05;National;LE MANS;PARIS MONTPARNASSE;61;220;24;;181;7.619705341;7.02457483;;47;17.87659574;3.760204082;;19;31.25438596;5;1;11.11111111;73.33333333;4.444444444;11.11111111;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;VANNES;155;67;21;;40;1.245833333;1.017753623;;2;21.0;1.108695652;;2;21.0;0;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-05;National;VANNES;PARIS MONTPARNASSE;175;72;17;;36;3.168055556;2.067272727;;3;15.0;-0.600909091;;1;20.16666667;0;0;33.33333333;0.0;0.0;66.66666667;0.0;0.0
2020-05;National;STRASBOURG;NANTES;0;0;2;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;NANTES;STRASBOURG;0;0;2;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS NORD;ARRAS;50;129;39;;84;0.817063492;0.751481481;;13;9.026923077;2.331851852;;1;16.3;0;0;0.0;76.92307692;7.692307692;0.0;15.38461538;0.0
2020-05;National;MARSEILLE ST CHARLES;LILLE;278;75;11;;25;2.84;0.74921875;;4;31.39166667;2.85078125;;4;31.39166667;2;0;25.0;25.0;0.0;25.0;25.0;0.0
2020-05;National;MARSEILLE ST CHARLES;MARNE LA VALLEE;217;77;13;;26;2.735897436;0.753125;;5;31.94;3.704427083;;5;30.74444444;2;0;20.0;40.0;0.0;20.0;20.0;0.0
2020-05;National;PARIS LYON;AIX EN PROVENCE TGV;185;171;18;;36;3.363888889;0.374618736;;3;79.33888889;1.833660131;;3;79.33888889;2;1;66.66666667;0.0;0.0;33.33333333;0.0;0.0
2020-05;National;AVIGNON TGV;PARIS LYON;166;180;19;;76;3.974122807;1.621118012;;15;21.14444444;1.007453416;;8;28.13541667;4;0;26.66666667;33.33333333;6.666666667;26.66666667;6.666666667;0.0
2020-05;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;131;78;11;;23;2.870289855;0.558706468;;7;38.73571429;5.673134328;;5;49.45;3;1;28.57142857;42.85714286;0.0;14.28571429;0.0;14.28571429
2020-05;National;PARIS LYON;CHAMBERY CHALLES LES EAUX;176;46;9;;14;34.33333333;12.71081081;;3;37.62777778;2.522072072;;2;49.74166667;1;1;0.0;33.33333333;0.0;66.66666667;0.0;0.0
2020-05;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;189;36;9;;23;6.613768116;5.628395062;;1;17.38333333;0.675925926;;1;17.38333333;0;0;0.0;0.0;100.0;0.0;0.0;0.0
2020-05;National;DIJON VILLE;PARIS LYON;103;122;22;;86;5.275581395;4.485;;11;20.32424242;3.244833333;;7;25.13333333;1;0;9.090909091;27.27272727;27.27272727;18.18181818;9.090909091;9.090909091
2020-05;National;PARIS LYON;GRENOBLE;182;52;14;;8;6.2875;0.885526316;;2;45.0;2.907894737;;2;45.0;2;0;50.0;50.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS LYON;MACON LOCHE;99;81;12;;17;1.373529412;-0.047342995;;1;19.45;1.316908213;;1;19.45;0;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-05;National;MACON LOCHE;PARIS LYON;102;107;16;;71;3.297887324;2.498901099;;3;18.39444444;0.474358974;;3;26.37777778;0;0;66.66666667;33.33333333;0.0;0.0;0.0;0.0
2020-05;National;PARIS LYON;MARSEILLE ST CHARLES;197;227;28;;54;5.702160494;1.125963149;;10;49.05;3.65720268;;10;49.05;6;1;30.0;30.0;10.0;30.0;0.0;0.0
2020-05;National;PARIS LYON;NIMES;182;129;13;;20;2.996666667;0.040517241;;5;33.39333333;2.19454023;;3;48.30555556;1;1;20.0;80.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS LYON;PERPIGNAN;315;36;13;;3;0.511111111;-0.402898551;;2;52.70833333;0.885507246;;2;52.70833333;1;1;50.0;50.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;0;0;4;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;International;STUTTGART;PARIS EST;145;8;6;;1;1.433333333;0.541666667;;0;0.0;2.908333333;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;International;BARCELONA;PARIS LYON;320;37;3;;25;5.788;4.127941176;;4;27.5375;3.042156863;;3;29.075;2;0;25.0;75.0;0.0;0.0;0.0;0.0
2020-05;International;MARSEILLE ST CHARLES;MADRID;0;0;1;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;LA ROCHELLE VILLE;PARIS MONTPARNASSE;173;106;13;;42;5.338492063;2.399462366;;6;28.13055556;-1.415591398;;5;30.94;1;1;16.66666667;16.66666667;0.0;66.66666667;0.0;0.0
2020-05;National;PARIS MONTPARNASSE;NANTES;139;195;32;;125;3.050933333;2.222188139;;25;27.424;5.520858896;;17;34.72745098;9;2;8.0;60.0;12.0;16.0;4.0;0.0
2020-05;National;PARIS MONTPARNASSE;POITIERS;93;201;31;;129;1.604134367;1.096176471;;15;36.82444444;3.683627451;;7;64.87857143;5;3;0.0;66.66666667;13.33333333;20.0;0.0;0.0
2020-05;National;POITIERS;PARIS MONTPARNASSE;100;144;24;;52;2.95224359;1.053194444;;13;25.9474359;0.196111111;;8;33.86041667;3;1;8.333333333;75.0;0.0;8.333333333;0.0;8.333333333
2020-05;National;QUIMPER;PARIS MONTPARNASSE;249;66;16;;40;1.937916667;1.537;;1;20.16666667;-0.685333333;;1;20.16666667;0;0;0.0;0.0;0.0;100.0;0.0;0.0
2020-05;National;ST MALO;PARIS MONTPARNASSE;165;35;4;;28;1.926785714;1.72688172;;1;19.9;-1.129569892;;1;19.9;0;0;0.0;0.0;100.0;0.0;0.0;0.0
2020-05;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;274;75;9;;40;2.733333333;1.536868687;;5;20.68333333;-0.854040404;;5;20.68333333;0;0;20.0;40.0;0.0;40.0;0.0;0.0
2020-05;National;LYON PART DIEU;RENNES;238;25;4;;19;1.978947368;1.788095238;;3;29.32777778;5.212698413;;3;29.32777778;1;0;33.33333333;0.0;33.33333333;33.33333333;0.0;0.0
2020-05;National;REIMS;PARIS EST;46;98;22;;44;1.314772727;0.713596491;;11;8.118181818;2.020175439;;1;15.06666667;0;0;22.22222222;0.0;33.33333333;22.22222222;22.22222222;0.0
2020-05;National;PARIS NORD;DUNKERQUE;129;44;12;;29;0.755172414;0.667708333;;3;60.66666667;4.84375;;3;60.66666667;3;2;66.66666667;33.33333333;0.0;0.0;0.0;0.0
2020-05;National;BORDEAUX ST JEAN;TOURCOING;0;0;1;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;TOURCOING;BORDEAUX ST JEAN;0;0;1;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS LYON;BELLEGARDE (AIN);162;46;11;;12;1.993055556;0.436190476;;2;32.08333333;3.762857143;;2;32.08333333;1;0;50.0;50.0;0.0;0.0;0.0;0.0
2020-05;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;136;89;9;;68;4.527941176;3.7375;;10;20.765;3.535833333;;6;26.66944444;1;0;0.0;30.0;30.0;20.0;10.0;10.0
2020-05;National;PARIS LYON;DIJON VILLE;100;132;25;;36;3.086111111;0.652492212;;6;44.44444444;3.094548287;;4;60.56666667;3;1;20.0;40.0;0.0;40.0;0.0;0.0
2020-05;National;MARSEILLE ST CHARLES;PARIS LYON;202;222;26;;68;7.403921569;2.188095238;;11;27.15606061;0.705952381;;10;28.42833333;5;0;45.45454545;18.18181818;18.18181818;9.090909091;9.090909091;0.0
2020-05;National;NIMES;PARIS LYON;180;128;15;;73;6.798630137;4.275073746;;11;44.23333333;3.378023599;;11;44.23333333;7;4;9.090909091;72.72727273;0.0;9.090909091;9.090909091;0.0
2020-05;National;SAINT ETIENNE CHATEAUCREUX;PARIS LYON;0;0;4;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;National;PARIS LYON;VALENCE ALIXAN TGV;135;120;19;;19;2.897368421;0.064686469;;4;34.52083333;1.283333333;;1;103.6833333;1;1;25.0;25.0;0.0;50.0;0.0;0.0
2020-05;National;MARSEILLE ST CHARLES;LYON PART DIEU;107;105;22;;47;2.195035461;1.040160643;;6;24.82777778;2.654417671;;5;27.50833333;2;0;16.66666667;16.66666667;33.33333333;0.0;16.66666667;16.66666667
2020-05;National;MONTPELLIER;LYON PART DIEU;115;63;14;;46;6.258333333;5.865986395;;6;41.65555556;5.908163265;;5;47.82;3;1;0.0;50.0;0.0;0.0;50.0;0.0
2020-05;International;FRANCFORT;PARIS EST;175;29;9;;13;2.552564103;1.393333333;;0;0.0;2.930833333;;0;28.73333333;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;International;PARIS LYON;GENEVE;183;44;9;;12;1.993055556;0.436190476;;2;34.90833333;3.976190476;;2;34.90833333;2;0;50.0;50.0;0.0;0.0;0.0;0.0
2020-05;International;LAUSANNE;PARIS LYON;193;27;9;;14;12.83333333;9.947222222;;2;77.71666667;6.623148148;;2;77.71666667;1;1;0.0;100.0;0.0;0.0;0.0;0.0
2020-05;International;PARIS LYON;ZURICH;232;27;7;;6;2.044444444;0.286666667;;0;0.0;3.805;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-05;International;PARIS LYON;BARCELONA;215;41;3;;5;2.713333333;-0.173684211;;3;19.36111111;0.26754386;;3;19.36111111;0;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-06;National;ANGERS SAINT LAUD;PARIS MONTPARNASSE;98;377;15;;289;2.160495963;1.686786372;;39;21.72692308;3.689963168;;19;33.30175439;7;1;20.68965517;51.72413793;27.5862069;0.0;0.0;0.0
2020-06;National;PARIS MONTPARNASSE;ANGOULEME;131;228;8;;171;3.245224172;2.422727273;;18;29.48796296;2.453560606;;12;38.45;5;2;13.33333333;33.33333333;20.0;26.66666667;6.666666667;0.0
2020-06;National;PARIS MONTPARNASSE;TOURS;77;105;8;;75;1.471111111;1.017697595;;5;9.91;0.942439863;;0;0.0;0;0;0.0;0.0;33.33333333;66.66666667;0.0;0.0
2020-06;National;LYON PART DIEU;RENNES;240;54;2;;39;4.076495726;3.013141026;;7;48.14761905;6.820833333;;7;48.14761905;5;3;33.33333333;16.66666667;16.66666667;16.66666667;16.66666667;0.0
2020-06;National;PARIS EST;METZ;84;175;16;;147;1.592857143;1.450419287;;7;12.73095238;0.211740042;;3;21.86666667;0;0;14.28571429;28.57142857;0.0;42.85714286;14.28571429;0.0
2020-06;National;PARIS EST;REIMS;46;166;8;;138;1.330193237;1.136814346;;6;20.37777778;0.628902954;;2;38.01666667;1;0;40.0;40.0;20.0;0.0;0.0;0.0
2020-06;National;DUNKERQUE;PARIS NORD;127;95;7;;1;2.0;0.022727273;;10;24.57666667;3.98844697;;4;43.9875;1;1;0.0;0.0;0.0;0.0;0.0;0.0
2020-06;National;LYON PART DIEU;LILLE;191;191;14;;135;6.03617284;4.573352166;;30;31.72611111;7.031826742;;24;36.78819444;8;6;27.5862069;34.48275862;6.896551724;20.68965517;3.448275862;6.896551724
2020-06;National;PARIS LYON;MACON LOCHE;99;135;8;;50;1.344;0.287139108;;4;32.97916667;2.433858268;;4;32.97916667;2;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-06;National;PARIS LYON;MONTPELLIER;224;148;7;;49;2.21462585;0.45035461;;10;39.24;2.350827423;;10;39.24;8;2;33.33333333;50.0;16.66666667;0.0;0.0;0.0
2020-06;National;PERPIGNAN;PARIS LYON;315;79;11;;21;3.999206349;1.010294118;;11;44.27727273;8.150980392;;11;44.27727273;7;3;50.0;50.0;0.0;0.0;0.0;0.0
2020-06;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;177;27;4;;10;4.24;1.465942029;;1;36.65;-1.548550725;;1;36.65;1;0;0.0;0.0;0.0;100.0;0.0;0.0
2020-06;National;LYON PART DIEU;MARSEILLE ST CHARLES;108;250;21;;183;7.545537341;5.990101892;;33;35.25656566;6.733697234;;29;40.51954023;15;3;24.13793103;27.5862069;10.34482759;10.34482759;24.13793103;3.448275862
2020-06;International;PARIS EST;STUTTGART;0;0;2;;0;0.0;0.0;;0;0.0;0.0;;0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
2020-06;International;GENEVE;PARIS LYON;193;100;9;;91;2.045604396;2.045604396;;7;37.0547619;2.678571429;;5;48.23333333;2;2;0.0;57.14285714;28.57142857;0.0;14.28571429;0.0
2020-06;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;149;610;33;;482;2.598824343;2.096129405;;43;28.60813953;1.699480069;;29;36.42931034;14;5;27.02702703;27.02702703;2.702702703;37.83783784;5.405405405;0.0
2020-06;National;BREST;PARIS MONTPARNASSE;234;191;8;;116;5.291091954;3.353642987;;11;30.46818182;0.653551913;;11;30.46818182;3;1;42.85714286;0.0;14.28571429;42.85714286;0.0;0.0
2020-06;National;PARIS MONTPARNASSE;QUIMPER;223;145;10;;113;2.624188791;2.115679012;;3;62.66666667;1.525925926;;3;62.66666667;2;1;33.33333333;0.0;33.33333333;33.33333333;0.0;0.0
2020-06;National;QUIMPER;PARIS MONTPARNASSE;233;154;8;;102;1.425163399;0.9956621;;8;37.23541667;0.515410959;;8;37.23541667;3;1;25.0;0.0;25.0;25.0;0.0;25.0
2020-06;National;PARIS MONTPARNASSE;ST MALO;165;74;4;;55;2.206363636;1.632857143;;3;32.82222222;3.095952381;;1;74.63333333;1;1;0.0;0.0;0.0;100.0;0.0;0.0
2020-06;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;66;343;20;;252;1.975;0.510732714;;21;15.67936508;-0.214602683;;6;29.48055556;1;1;16.66666667;22.22222222;16.66666667;38.88888889;5.555555556;0.0
2020-06;National;TOULOUSE MATABIAU;PARIS MONTPARNASSE;276;161;3;;89;1.97340824;0.891772152;;8;41.56875;-0.60685654;;8;41.56875;5;1;40.0;60.0;0.0;0.0;0.0;0.0
2020-06;National;METZ;PARIS EST;86;171;13;;109;3.932110092;2.635864979;;17;19.57156863;2.810021097;;8;31.28958333;3;0;17.64705882;17.64705882;35.29411765;23.52941176;5.882352941;0.0
2020-06;National;REIMS;PARIS EST;46;144;12;;81;0.804938272;0.431691919;;10;8.996666667;1.580050505;;0;0.0;0;0;0.0;0.0;60.0;20.0;20.0;0.0
2020-06;National;PARIS EST;STRASBOURG;154;283;22;;239;1.483124128;1.189399745;;12;24.16944444;0.351787995;;10;26.36166667;2;0;18.18181818;54.54545455;9.090909091;9.090909091;9.090909091;0.0
2020-06;National;PARIS NORD;ARRAS;49;164;31;;124;3.335215054;2.881203008;;15;31.11;4.621553885;;7;57.99761905;5;2;25.0;25.0;16.66666667;8.333333333;25.0;0.0
2020-06;National;PARIS NORD;DOUAI;70;50;8;;40;3.896666667;3.699603175;;10;24.76166667;6.30952381;;5;39.57333333;2;1;22.22222222;22.22222222;22.22222222;11.11111111;22.22222222;0.0
2020-06;National;PARIS NORD;DUNKERQUE;130;79;8;;64;2.61640625;1.936619718;;2;63.5;1.338028169;;2;63.5;1;1;50.0;50.0;0.0;0.0;0.0;0.0
2020-06;National;MARNE LA VALLEE;LYON PART DIEU;114;249;19;;216;5.975925926;5.600797101;;40;34.48458333;7.936594203;;34;39.09411765;14;6;15.0;25.0;10.0;17.5;32.5;0.0
2020-06;National;PARIS LYON;BELLEGARDE (AIN);162;86;10;;38;0.638596491;0.173684211;;6;24.71944444;4.208991228;;6;24.71944444;1;0;0.0;100.0;0.0;0.0;0.0;0.0
2020-06;National;BELLEGARDE (AIN);PARIS LYON;164;99;10;;55;2.311515152;1.353932584;;6;42.23888889;2.664419476;;5;48.23333333;2;2;0.0;75.0;0.0;0.0;25.0;0.0
